,movieId,title,genres,title_short,year
5154,8335,Make Way for Tomorrow,Drama,Make Way for Tomorrow,1937
5155,8336,The Major and the Minor,Comedy|Romance,The Major and the Minor,1942
5156,8337,The Caine Mutiny,Drama|War,The Caine Mutiny,1954
5157,8338,Black Narcissus,Drama,Black Narcissus,1947
5158,8340,Escape from Alcatraz,Drama|Thriller,Escape from Alcatraz,1979
5159,8341,Oliver Twist,Adventure|Crime|Drama,Oliver Twist,1948
5160,8360,Shrek 2,Adventure|Animation|Children|Comedy|Musical|Romance,Shrek 2,2004
5161,8361,The Day After Tomorrow,Action|Adventure|Drama|Sci-Fi|Thriller,The Day After Tomorrow,2004
5162,8362,Raising Helen,Comedy|Drama|Romance,Raising Helen,2004
5163,8363,Soul Plane,Comedy,Soul Plane,2004
5164,8364,Baadasssss!,Drama,Baadasssss!,2003
5166,8368,Harry Potter and the Prisoner of Azkaban,Adventure|Fantasy|IMAX,Harry Potter and the Prisoner of Azkaban,2004
5167,8369,Mindhunters,Action|Crime|Horror|Mystery|Thriller,Mindhunters,2004
5169,8371,The Chronicles of Riddick,Action|Sci-Fi|Thriller,The Chronicles of Riddick,2004
5170,8372,Garfield: The Movie,Animation|Children|Comedy,Garfield: The Movie,2004
5171,8373,The Stepford Wives,Comedy|Fantasy|Thriller,The Stepford Wives,2004
5173,8376,Napoleon Dynamite,Comedy,Napoleon Dynamite,2004
5174,8378,The Doctor,Drama,The Doctor,1991
5175,8379,The Dresser,Drama,The Dresser,1983
5176,8380,Father Hood,Comedy,Father Hood,1993
5177,8382,Hello Again,Comedy,Hello Again,1987
5178,8383,Hope Springs,Comedy|Romance,Hope Springs,2003
5179,8385,Lover Come Back,Comedy|Romance,Lover Come Back,1961
5180,8387,Police Academy: Mission to Moscow,Comedy|Crime,Police Academy: Mission to Moscow,1994
5181,8391,Big Wednesday,Comedy|Drama,Big Wednesday,1978
5182,8402,Book of Love,Comedy|Romance,Book of Love,1990
5184,8410,Suddenly,Crime|Drama|Film-Noir,Suddenly,1954
5185,8424,The Divorcee,Drama|Romance,The Divorcee,1930
5186,8425,Meet the Applegates,Comedy,Meet the Applegates,1991
5190,8447,This Island Earth,Sci-Fi,This Island Earth,1955
5191,8450,Anthony Adverse,Adventure|Romance,Anthony Adverse,1936
5192,8451,Blackboard Jungle,Drama,Blackboard Jungle,1955
5194,8456,Investigation of a Citizen Above Suspicion,Crime|Drama|Thriller,Investigation of a Citizen Above Suspicion,1970
5195,8458,To Each His Own,Drama,To Each His Own,1946
5196,8459,The Heiress,Drama|Romance,The Heiress,1949
5197,8461,Dragon Seed,Drama|War,Dragon Seed,1944
5198,8462,Executive Suite,Drama,Executive Suite,1954
5200,8464,Super Size Me,Comedy|Documentary|Drama,Super Size Me,2004
5201,8465,Johnny Eager,Crime|Drama|Film-Noir|Romance,Johnny Eager,1942
5203,8481,Northwest Passage,Action|Adventure|Drama|Romance|Thriller|Western,Northwest Passage,1940
5204,8482,The Picture of Dorian Gray,Drama|Fantasy|Horror,The Picture of Dorian Gray,1945
5206,8487,Please Don't Eat the Daisies,Children|Comedy|Musical,Please Don't Eat the Daisies,1960
5207,8491,White Heat,Crime|Drama|Film-Noir,White Heat,1949
5208,8492,A Christmas Carol,Drama|Fantasy,A Christmas Carol,1951
5209,8493,Memphis Belle,Action|Drama|War,Memphis Belle,1990
5210,8494,The Cincinnati Kid,Drama,The Cincinnati Kid,1965
5211,8495,Animal Factory,Crime|Drama,Animal Factory,2000
5213,8501,The Hitcher,Action|Thriller,The Hitcher,1986
5214,8502,Show Boat,Drama|Musical|Romance,Show Boat,1951
5215,8506,Fear X,Mystery|Thriller,Fear X,2003
5216,8507,Freaks,Crime|Drama|Horror,Freaks,1932
5217,8511,The Immigrant,Comedy,The Immigrant,1917
5218,8512,Silent Movie,Comedy,Silent Movie,1976
5219,8518,Anna Christie,Drama,Anna Christie,1930
5220,8521,Dr. Jekyll and Mr. Hyde,Drama|Horror,Dr. Jekyll and Mr. Hyde,1931
5221,8526,Around the World in 80 Days,Adventure|Children|Comedy,Around the World in 80 Days,2004
5223,8529,The Terminal,Comedy|Drama|Romance,The Terminal,2004
5224,8530,Dear Frankie,Drama|Romance,Dear Frankie,2004
5225,8531,White Chicks,Action|Comedy|Crime,White Chicks,2004
5226,8532,The Door in the Floor,Drama,The Door in the Floor,2004
5227,8533,The Notebook,Drama|Romance,The Notebook,2004
5228,8534,Two Brothers,Adventure|Children|Drama,Two Brothers,2004
5229,8535,De-Lovely,Drama|Musical,De-Lovely,2004
5231,8571,Bob & Carol & Ted & Alice,Comedy|Drama,Bob & Carol & Ted & Alice,1969
5233,8575,Happenstance,Comedy|Drama,Happenstance,2001
5234,8577,Comandante,Documentary,Comandante,2003
5235,8578,Undead,Action|Comedy|Horror|Sci-Fi,Undead,2003
5236,8580,Into the Woods,Adventure|Comedy|Fantasy|Musical,Into the Woods,1991
5237,8581,Pirates of Silicon Valley,Documentary|Drama,Pirates of Silicon Valley,1999
5240,8588,Killing Me Softly,Drama|Mystery|Romance|Thriller,Killing Me Softly,2002
5241,8591,The Philadelphia Experiment,Adventure|Drama|Sci-Fi,The Philadelphia Experiment,1984
5242,8593,Juice,Action|Crime|Drama|Thriller,Juice,1992
5243,8596,Revenge of the Pink Panther,Comedy|Crime,Revenge of the Pink Panther,1978
5244,8600,Angels with Dirty Faces,Crime|Drama|Film-Noir|Thriller,Angels with Dirty Faces,1938
5246,8604,Taxi,Action|Comedy,Taxi,1998
5247,8605,Taxi 3,Action|Comedy,Taxi 3,2003
5248,8607,Tokyo Godfathers,Adventure|Animation|Drama,Tokyo Godfathers,2003
5250,8610,All of Me,Comedy|Fantasy,All of Me,1984
5251,8611,The Farmer's Daughter,Comedy,The Farmer's Daughter,1947
5252,8614,Overboard,Comedy|Romance,Overboard,1987
5253,8617,Butterfield 8,Drama,Butterfield 8,1960
5255,8622,Fahrenheit 9/11,Documentary,Fahrenheit 9/11,2004
5256,8623,Roxanne,Comedy|Romance,Roxanne,1987
5257,8626,Dr. Terror's House of Horrors,Horror|Sci-Fi,Dr. Terror's House of Horrors,1965
5259,8633,The Last Starfighter,Action|Adventure|Comedy|Sci-Fi,The Last Starfighter,1984
5260,8636,Spider-Man 2,Action|Adventure|Sci-Fi|IMAX,Spider-Man 2,2004
5261,8638,Before Sunset,Drama|Romance,Before Sunset,2004
5262,8640,King Arthur,Action|Adventure|Drama|War,King Arthur,2004
5263,8641,Anchorman: The Legend of Ron Burgundy,Comedy,Anchorman: The Legend of Ron Burgundy,2004
5264,8643,A Cinderella Story,Comedy|Romance,A Cinderella Story,2004
5265,8644,"I, Robot",Action|Adventure|Sci-Fi|Thriller,"I, Robot",2004
5266,8645,Maria Full of Grace,Crime|Drama,Maria Full of Grace,2004
5268,8656,A Short Film About Killing,Crime|Drama,A Short Film About Killing,1988
5269,8665,The Bourne Supremacy,Action|Crime|Thriller,The Bourne Supremacy,2004
5270,8666,Catwoman,Action|Crime|Fantasy,Catwoman,2004
5271,8667,A Home at the End of the World,Drama|Romance,A Home at the End of the World,2004
5276,8690,Slaughterhouse-Five,Comedy|Drama|Sci-Fi|War,Slaughterhouse-Five,1972
5277,8695,The Bachelor and the Bobby-Soxer,Comedy,The Bachelor and the Bobby-Soxer,1947
5278,8711,Mr. Blandings Builds His Dream House,Comedy,Mr. Blandings Builds His Dream House,1948
5279,8712,My Favorite Wife,Comedy|Romance,My Favorite Wife,1940
5280,8713,The New Adventures of Pippi Longstocking,Adventure|Children|Fantasy|Musical,The New Adventures of Pippi Longstocking,1988
5281,8714,Night and Day,Drama|Musical,Night and Day,1946
5282,8718,The Snake Pit,Drama,The Snake Pit,1948
5283,8720,The Super,Comedy,The Super,1991
5284,8724,The Leopard,Drama|War,The Leopard,1963
5285,8727,The Day of the Locust,Drama,The Day of the Locust,1975
5286,8730,To End All Wars,Action|Drama|War,To End All Wars,2001
5289,8748,"Yesterday, Today and Tomorrow",Comedy,"Yesterday, Today and Tomorrow",1963
5291,8754,The Prime of Miss Jean Brodie,Drama,The Prime of Miss Jean Brodie,1969
5293,8765,This Gun for Hire,Crime|Film-Noir|Thriller,This Gun for Hire,1942
5295,8772,The Spy Who Came in from the Cold,Drama|Thriller,The Spy Who Came in from the Cold,1965
5299,8781,The Manchurian Candidate,Thriller,The Manchurian Candidate,2004
5300,8782,Thunderbirds,Action|Adventure|Fantasy|Sci-Fi,Thunderbirds,2004
5301,8783,The Village,Drama|Mystery|Thriller,The Village,2004
5302,8784,Garden State,Comedy|Drama|Romance,Garden State,2004
5304,8796,A Funny Thing Happened on the Way to the Forum,Comedy|Musical,A Funny Thing Happened on the Way to the Forum,1966
5305,8798,Collateral,Action|Crime|Drama|Thriller,Collateral,2004
5306,8799,Little Black Book,Comedy|Romance,Little Black Book,2004
5307,8800,Code 46,Romance|Sci-Fi,Code 46,2003
5308,8804,Story of Women,Drama,Story of Women,1988
5310,8808,The Princess Diaries 2: Royal Engagement,Comedy|Romance,The Princess Diaries 2: Royal Engagement,2004
5311,8809,Danny Deckchair,Comedy|Romance,Danny Deckchair,2003
5313,8813,We Don't Live Here Anymore,Drama,We Don't Live Here Anymore,2004
5314,8814,Without a Paddle,Comedy,Without a Paddle,2004
5315,8815,Exorcist: The Beginning,Horror|Thriller,Exorcist: The Beginning,2004
5317,8830,Anacondas: The Hunt for the Blood Orchid,Adventure|Drama|Horror|Sci-Fi|Thriller,Anacondas: The Hunt for the Blood Orchid,2004
5318,8831,Suspect Zero,Crime|Thriller,Suspect Zero,2004
5319,8832,Warriors of Heaven and Earth,Action|Adventure|Drama,Warriors of Heaven and Earth,2003
5320,8833,Vanity Fair,Drama|Romance,Vanity Fair,2004
5321,8835,Paparazzi,Drama|Thriller,Paparazzi,2004
5322,8836,Wicker Park,Drama|Romance|Thriller,Wicker Park,2004
5323,8838,Alice Doesn't Live Here Anymore,Drama|Romance,Alice Doesn't Live Here Anymore,1974
5327,8860,Cellular,Action|Crime|Drama|Mystery|Thriller,Cellular,2004
5328,8861,Resident Evil: Apocalypse,Action|Horror|Sci-Fi|Thriller,Resident Evil: Apocalypse,2004
5329,8864,Mr. 3000,Comedy|Drama,Mr. 3000,2004
5330,8865,Sky Captain and the World of Tomorrow,Action|Adventure|Sci-Fi,Sky Captain and the World of Tomorrow,2004
5331,8866,Wimbledon,Comedy|Romance,Wimbledon,2004
5332,8869,First Daughter,Comedy|Romance,First Daughter,2004
5333,8870,The Forgotten,Drama|Mystery|Sci-Fi|Thriller,The Forgotten,2004
5334,8873,The Motorcycle Diaries,Adventure|Drama,The Motorcycle Diaries,2004
5335,8874,Shaun of the Dead,Comedy|Horror,Shaun of the Dead,2004
5337,8879,Murder on the Orient Express,Crime|Mystery|Thriller,Murder on the Orient Express,1974
5338,8880,Mask,Drama,Mask,1985
5341,8906,Cannibal Holocaust,Horror,Cannibal Holocaust,1980
5342,8907,Shark Tale,Animation|Children|Comedy,Shark Tale,2004
5343,8908,Ladder 49,Action|Drama|Thriller,Ladder 49,2004
5344,8910,I Heart Huckabees,Comedy,I Heart Huckabees,2004
5345,8911,Raise Your Voice,Romance,Raise Your Voice,2004
5346,8912,Taxi,Action|Comedy,Taxi,2004
5347,8914,Primer,Drama|Sci-Fi,Primer,2004
5348,8915,Stage Beauty,Drama,Stage Beauty,2004
5349,8916,Shall We Dance?,Comedy|Romance,Shall We Dance?,2004
5350,8917,Team America: World Police,Action|Adventure|Animation|Comedy,Team America: World Police,2004
5351,8918,Eulogy,Comedy|Crime|Drama,Eulogy,2004
5352,8919,P.S.,Comedy|Drama|Fantasy|Romance,P.S.,2004
5353,8920,The Country Girl,Drama,The Country Girl,1954
5354,8921,The Rose Tattoo,Drama|Romance,The Rose Tattoo,1955
5355,8928,The Fearless Vampire Killers,Comedy|Horror,The Fearless Vampire Killers,1967
5356,8933,The Decline of the American Empire,Comedy|Drama,The Decline of the American Empire,1986
5358,8937,Friday Night Lights,Action|Drama,Friday Night Lights,2004
5359,8938,Tarnation,Documentary,Tarnation,2003
5360,8939,The Final Cut,Sci-Fi|Thriller,The Final Cut,2004
5362,8946,Surviving Christmas,Comedy,Surviving Christmas,2004
5363,8947,The Grudge,Horror|Mystery|Thriller,The Grudge,2004
5364,8948,Alfie,Comedy|Drama|Romance,Alfie,2004
5365,8949,Sideways,Comedy|Drama|Romance,Sideways,2004
5366,8950,The Machinist,Drama|Mystery|Thriller,The Machinist,2004
5367,8951,Vera Drake,Drama,Vera Drake,2004
5370,8955,Undertow,Crime|Drama|Thriller,Undertow,2004
5371,8957,Saw,Horror|Mystery|Thriller,Saw,2004
5372,8958,Ray,Drama,Ray,2004
5373,8959,Birth,Drama|Mystery,Birth,2004
5374,8961,The Incredibles,Action|Adventure|Animation|Children|Comedy,The Incredibles,2004
5375,8964,Callas Forever,Drama,Callas Forever,2002
5376,8965,The Polar Express,Adventure|Animation|Children|Fantasy|IMAX,The Polar Express,2004
5377,8966,Kinsey,Drama,Kinsey,2004
5379,8968,After the Sunset,Action|Adventure|Comedy|Crime|Thriller,After the Sunset,2004
5380,8969,Bridget Jones: The Edge of Reason,Comedy|Drama|Romance,Bridget Jones: The Edge of Reason,2004
5381,8970,Finding Neverland,Drama,Finding Neverland,2004
5382,8972,National Treasure,Action|Adventure|Drama|Mystery|Thriller,National Treasure,2004
5383,8973,Bad Education,Drama|Thriller,Bad Education,2004
5384,8974,The SpongeBob SquarePants Movie,Adventure|Animation|Children|Comedy,The SpongeBob SquarePants Movie,2004
5385,8977,Alexander,Action|Adventure|Drama|War,Alexander,2004
5386,8978,Christmas with the Kranks,Children|Comedy,Christmas with the Kranks,2004
5388,8981,Closer,Drama|Romance,Closer,2004
5389,8982,I Am David,Drama,I Am David,2003
5390,8983,House of Flying Daggers,Action|Drama|Romance,House of Flying Daggers,2004
5391,8984,Ocean's Twelve,Action|Comedy|Crime|Thriller,Ocean's Twelve,2004
5392,8985,Blade: Trinity,Action|Fantasy|Horror|Thriller,Blade: Trinity,2004
5396,9004,D.A.R.Y.L.,Adventure|Children|Sci-Fi,D.A.R.Y.L.,1985
5397,9005,Fire in the Sky,Drama|Mystery|Sci-Fi,Fire in the Sky,1993
5398,9008,The Invisible Man Returns,Horror|Sci-Fi,The Invisible Man Returns,1940
5399,9010,Love Me If You Dare,Drama|Romance,Love Me If You Dare,2003
5400,9018,Control Room,Documentary|War,Control Room,2004
5401,25746,The Hunchback of Notre Dame,Drama|Horror,The Hunchback of Notre Dame,1923
5403,25752,The Freshman,Comedy,The Freshman,1925
5404,25753,Greed,Drama,Greed,1924
5405,25757,The Jazz Singer,Drama|Musical|Romance,The Jazz Singer,1927
5408,25773,Little Caesar,Crime|Drama,Little Caesar,1931
5410,25788,Scarface,Crime|Drama,Scarface,1932
5412,25797,Gold Diggers of 1933,Musical,Gold Diggers of 1933,1933
5414,25825,Fury,Drama|Film-Noir,Fury,1936
5415,25826,Libeled Lady,Comedy|Romance,Libeled Lady,1936
5416,25827,Mr. Deeds Goes to Town,Comedy|Romance,Mr. Deeds Goes to Town,1936
5417,25833,Camille,Drama|Romance,Camille,1936
5418,25834,Captains Courageous,Adventure|Drama,Captains Courageous,1937
5419,25841,Stage Door,Drama,Stage Door,1937
5420,25850,Holiday,Comedy|Drama|Romance,Holiday,1938
5421,25855,The Roaring Twenties,Crime|Drama|Thriller,The Roaring Twenties,1939
5422,25856,Wuthering Heights,Drama|Romance,Wuthering Heights,1939
5423,25865,The Letter,Drama|Film-Noir,The Letter,1940
5424,25870,Here Comes Mr. Jordan,Comedy|Fantasy|Romance,Here Comes Mr. Jordan,1941
5425,25886,Random Harvest,Drama|Romance,Random Harvest,1942
5427,25898,Day of Wrath,Drama,Day of Wrath,1943
5428,25905,The Miracle of Morgan's Creek,Comedy|Romance,The Miracle of Morgan's Creek,1944
5429,25906,Mr. Skeffington,Drama|Romance,Mr. Skeffington,1944
5430,25923,Great Expectations,Drama,Great Expectations,1946
5431,25927,The Stranger,Drama|Film-Noir|Thriller,The Stranger,1946
5432,25937,Easter Parade,Musical|Romance,Easter Parade,1948
5433,25940,The Lady from Shanghai,Drama|Film-Noir|Mystery,The Lady from Shanghai,1947
5434,25946,The Three Musketeers,Action|Adventure|Drama|Romance,The Three Musketeers,1948
5435,25947,Unfaithfully Yours,Comedy,Unfaithfully Yours,1948
5436,25952,A Letter to Three Wives,Comedy|Drama,A Letter to Three Wives,1949
5437,25959,Annie Get Your Gun,Comedy|Musical|Romance|Western,Annie Get Your Gun,1950
5438,25962,King Solomon's Mines,Action|Adventure|Romance,King Solomon's Mines,1950
5440,25996,A Star Is Born,Drama|Musical,A Star Is Born,1954
5441,25999,The Wild One,Drama,The Wild One,1953
5444,26038,Teacher's Pet,Comedy|Romance,Teacher's Pet,1958
5450,26082,Harakiri,Drama,Harakiri,1962
5451,26084,The Music Man,Children|Comedy|Musical|Romance,The Music Man,1962
5452,26085,Mutiny on the Bounty,Adventure|Drama|Romance,Mutiny on the Bounty,1962
5457,26131,The Battle of Algiers,Drama|War,The Battle of Algiers,1966
5460,26147,A Thousand Clowns,Comedy|Drama|Romance,A Thousand Clowns,1965
5463,26152,Batman,Action|Adventure|Comedy,Batman,1966
5464,26158,Closely Watched Trains,Comedy|Drama|War,Closely Watched Trains,1966
5468,26172,Point Blank,Action|Crime|Drama|Thriller,Point Blank,1967
5473,26198,"Yours, Mine and Ours",Children|Comedy,"Yours, Mine and Ours",1968
5474,26225,Claire's Knee,Comedy|Romance,Claire's Knee,1970
5475,26231,Performance,Crime|Drama|Thriller,Performance,1970
5477,26237,Zabriskie Point,Drama|Romance,Zabriskie Point,1970
5478,26242,Duel,Action|Mystery|Thriller,Duel,1971
5479,26249,They Call Me Trinity,Comedy|Western,They Call Me Trinity,1971
5482,26283,Charley Varrick,Crime|Drama|Thriller,Charley Varrick,1973
5484,26303,Sisters,Horror|Thriller,Sisters,1973
5485,26308,Turkish Delight,Drama|Romance,Turkish Delight,1973
5488,26322,Gone in 60 Seconds,Action|Crime|Drama,Gone in 60 Seconds,1974
5489,26326,The Holy Mountain,Drama,The Holy Mountain,1973
5491,26344,French Connection II,Action|Crime|Drama|Thriller,French Connection II,1975
5493,26350,The Passenger,Drama,The Passenger,1975
5495,26359,1900,Drama|War,1900,1976
5496,26365,Futureworld,Sci-Fi|Thriller,Futureworld,1976
5498,26375,Silver Streak,Action|Comedy|Crime,Silver Streak,1976
5499,26386,High Anxiety,Comedy|Thriller,High Anxiety,1977
5500,26391,"New York, New York",Drama|Musical|Romance,"New York, New York",1977
5501,26394,The Turning Point,Drama|Romance,The Turning Point,1977
5505,26413,Snake in the Eagle's Shadow,Action|Comedy,Snake in the Eagle's Shadow,1978
5506,26422,Hair,Comedy|Drama|Musical,Hair,1979
5507,26429,Love at First Bite,Comedy|Horror|Romance,Love at First Bite,1979
5510,26464,Blue Thunder,Action|Crime|Drama,Blue Thunder,1983
5511,26467,The Day After,Drama|Sci-Fi,The Day After,1983
5514,26492,Twilight Zone: The Movie,Fantasy|Horror|Sci-Fi|Thriller,Twilight Zone: The Movie,1983
5515,26498,Boy Meets Girl,Drama,Boy Meets Girl,1984
5516,26504,Cloak & Dagger,Action|Adventure|Children|Crime|Mystery|Thriller,Cloak & Dagger,1984
5518,26523,"Silent Night, Deadly Night",Horror|Thriller,"Silent Night, Deadly Night",1984
5519,26524,The Times of Harvey Milk,Documentary,The Times of Harvey Milk,1984
5520,26527,What Have I Done to Deserve This?,Comedy|Drama,What Have I Done to Deserve This?,1984
5522,26539,Death of a Salesman,Drama,Death of a Salesman,1985
5523,26542,Ewoks: The Battle for Endor,Adventure|Children|Fantasy|Sci-Fi,Ewoks: The Battle for Endor,1985
5524,26547,Police Story,Action|Comedy|Crime|Thriller,Police Story,1985
5525,26554,The Quiet Earth,Drama|Mystery|Sci-Fi,The Quiet Earth,1985
5526,26555,Spies Like Us,Comedy,Spies Like Us,1985
5527,26562,White Nights,Drama,White Nights,1985
5529,26567,Club Paradise,Comedy,Club Paradise,1986
5530,26578,The Sacrifice,Drama,The Sacrifice,1986
5531,26585,A Better Tomorrow,Crime|Drama|Thriller,A Better Tomorrow,1986
5534,26593,Hell Comes to Frogtown,Action|Comedy|Sci-Fi,Hell Comes to Frogtown,1988
5535,26599,Law of Desire,Comedy|Drama|Romance,Law of Desire,1987
5536,26603,Prince of Darkness,Fantasy|Horror|Sci-Fi|Thriller,Prince of Darkness,1987
5537,26606,A Chinese Ghost Story,Action|Fantasy|Horror|Romance,A Chinese Ghost Story,1987
5539,26614,The Bourne Identity,Action|Adventure|Drama|Mystery|Thriller,The Bourne Identity,1988
5540,26622,Dominick and Eugene,Drama,Dominick and Eugene,1988
5541,26629,Killer Klowns from Outer Space,Comedy|Horror|Sci-Fi,Killer Klowns from Outer Space,1988
5542,26630,Moonwalker,Musical,Moonwalker,1988
5543,26631,Alice,Animation|Fantasy|Mystery,Alice,1988
5544,26645,Life Is a Long Quiet River,Comedy,Life Is a Long Quiet River,1988
5546,26662,Kiki's Delivery Service,Adventure|Animation|Children|Drama|Fantasy,Kiki's Delivery Service,1989
5547,26676,Almost an Angel,Comedy,Almost an Angel,1990
5548,26680,Cry-Baby,Comedy|Musical|Romance,Cry-Baby,1990
5549,26681,Bullet in the Head,Action|Drama|War,Bullet in the Head,1990
5550,26686,Ghost Dad,Comedy|Fantasy,Ghost Dad,1990
5551,26693,It,Drama|Fantasy|Horror|Mystery|Thriller,It,1990
5552,26694,Ju Dou,Drama,Ju Dou,1990
5553,26695,The Krays,Drama,The Krays,1990
5554,26696,Lionheart,Action,Lionheart,1990
5555,26700,Nuns on the Run,Comedy|Crime,Nuns on the Run,1990
5557,26704,State of Grace,Crime|Drama|Thriller,State of Grace,1990
5559,26713,Days of Being Wild,Drama|Romance,Days of Being Wild,1990
5560,26717,Begotten,Drama|Horror,Begotten,1990
5561,26726,Dutch,Comedy,Dutch,1991
5563,26732,Johnny Stecchino,Comedy,Johnny Stecchino,1991
5564,26736,Riki-Oh: The Story of Ricky,Action|Crime|Thriller,Riki-Oh: The Story of Ricky,1991
